date,brand,sales,customers,area_sqm,category,sales_per_customer
2031-11-07,D,103614,126,285,Fashion,822.3333333333334
2031-11-08,A,117695,229,289,Luxury,513.9519650655022
2031-11-09,E,25922,115,278,Food,225.40869565217392
2031-11-10,J,39028,357,112,Kids,109.32212885154061
2031-11-11,E,116461,397,133,Food,293.352644836272
2031-11-12,D,25316,220,74,Fashion,115.07272727272728
2031-11-13,F,81996,71,61,Food,1154.8732394366198
2031-11-14,J,21968,416,198,Kids,52.80769230769231
2031-11-15,D,35266,156,74,Fashion,226.06410256410257
2031-11-16,G,100745,488,60,Sports,206.44467213114754
2031-11-17,G,29000,372,113,Sports,77.95698924731182
2031-11-18,B,19011,276,250,Luxury,68.8804347826087
2031-11-19,C,7866,493,175,Fashion,15.955375253549695
2031-11-20,A,117669,491,99,Luxury,239.65173116089613
2031-11-21,H,10898,445,239,Sports,24.48988764044944
2031-11-22,I,23395,265,138,Living,88.28301886792453
2031-11-23,D,44019,118,148,Fashion,373.04237288135596
2031-11-24,F,108243,133,165,Food,813.8571428571429
2031-11-25,I,9006,152,145,Living,59.25
2031-11-26,F,39393,88,226,Food,447.64772727272725
2031-11-27,I,15956,62,63,Living,257.35483870967744
2031-11-28,D,55042,346,50,Fashion,159.08092485549133
2031-11-29,H,101199,362,258,Sports,279.5552486187845
2031-11-30,I,11078,230,74,Living,48.165217391304346
2031-12-01,D,34631,317,236,Fashion,109.24605678233438
2031-12-02,E,100676,62,121,Food,1623.8064516129032
2031-12-03,H,67901,169,118,Sports,401.7810650887574
2031-12-04,J,112227,402,182,Kids,279.17164179104475
2031-12-05,F,74497,106,154,Food,702.8018867924528
2031-12-06,G,99813,89,276,Sports,1121.4943820224719
2031-12-07,C,46574,423,196,Fashion,110.10401891252955
2031-12-08,G,36417,385,72,Sports,94.58961038961039
2031-12-09,H,93020,177,58,Sports,525.5367231638418
2031-12-10,J,88639,222,167,Kids,399.27477477477476
2031-12-11,F,70006,84,143,Food,833.4047619047619
2031-12-12,J,99881,308,227,Kids,324.288961038961
2031-12-13,I,116862,425,193,Living,274.9694117647059
2031-12-14,F,44454,54,82,Food,823.2222222222222
2031-12-15,I,6587,267,179,Living,24.670411985018728
2031-12-16,D,113107,60,63,Fashion,1885.1166666666666
2031-12-17,H,59710,431,287,Sports,138.538283062645
2031-12-18,D,91567,376,50,Fashion,243.52925531914894
2031-12-19,B,96748,166,139,Luxury,582.8192771084338
2031-12-20,J,80886,233,235,Kids,347.15021459227466
2031-12-21,I,23816,443,138,Living,53.760722347629795
2031-12-22,E,90824,411,193,Food,220.98296836982968
2031-12-23,D,34432,165,256,Fashion,208.6787878787879
2031-12-24,B,114758,211,139,Luxury,543.8767772511849
2031-12-25,A,53617,116,224,Luxury,462.2155172413793
2031-12-26,G,77373,249,221,Sports,310.73493975903614
2031-12-27,F,39217,80,257,Food,490.2125
2031-12-28,B,25884,124,63,Luxury,208.74193548387098
2031-12-29,H,10454,286,270,Sports,36.55244755244755
2031-12-30,D,79960,376,201,Fashion,212.6595744680851
2031-12-31,H,107421,115,160,Sports,934.0956521739131
2032-01-01,G,112173,119,232,Sports,942.6302521008404
2032-01-02,E,48618,346,192,Food,140.51445086705203
2032-01-03,J,88948,496,132,Kids,179.33064516129033
2032-01-04,J,67671,465,121,Kids,145.52903225806452
2032-01-05,H,52111,69,211,Sports,755.231884057971
2032-01-06,I,44613,490,179,Living,91.0469387755102
2032-01-07,E,90678,275,76,Food,329.73818181818183
2032-01-08,J,107928,483,123,Kids,223.45341614906832
2032-01-09,E,64993,458,148,Food,141.9061135371179
2032-01-10,B,13848,445,264,Luxury,31.119101123595506
2032-01-11,E,119853,248,290,Food,483.2782258064516
2032-01-12,C,83672,88,121,Fashion,950.8181818181819
2032-01-13,G,71125,194,269,Sports,366.62371134020617
2032-01-14,J,91444,94,72,Kids,972.8085106382979
2032-01-15,E,66602,444,117,Food,150.0045045045045
2032-01-16,H,77045,375,191,Sports,205.45333333333335
2032-01-17,A,110997,430,240,Luxury,258.13255813953486
2032-01-18,C,47222,456,166,Fashion,103.55701754385964
2032-01-19,C,54223,140,155,Fashion,387.3071428571429
2032-01-20,I,115012,287,142,Living,400.73867595818814
2032-01-21,E,116246,119,114,Food,976.8571428571429
2032-01-22,I,70333,215,117,Living,327.13023255813954
2032-01-23,I,57732,179,177,Living,322.52513966480444
2032-01-24,A,54420,263,112,Luxury,206.92015209125475
2032-01-25,B,80504,389,273,Luxury,206.95115681233932
2032-01-26,E,7462,138,274,Food,54.072463768115945
2032-01-27,D,14460,384,162,Fashion,37.65625
2032-01-28,J,104319,301,139,Kids,346.57475083056477
2032-01-29,I,14275,418,130,Living,34.15071770334928
2032-01-30,G,99213,398,152,Sports,249.2788944723618
2032-01-31,F,18269,121,264,Food,150.98347107438016
2032-02-01,G,70942,214,241,Sports,331.50467289719626
2032-02-02,A,77920,98,209,Luxury,795.1020408163265
2032-02-03,A,27553,101,165,Luxury,272.8019801980198
2032-02-04,H,29366,338,256,Sports,86.88165680473372
2032-02-05,B,49036,327,62,Luxury,149.9571865443425
2032-02-06,J,22369,163,243,Kids,137.23312883435582
2032-02-07,I,16795,288,173,Living,58.31597222222222
2032-02-08,G,75021,182,196,Sports,412.2032967032967
2032-02-09,F,112205,323,201,Food,347.38390092879257
2032-02-10,A,73154,215,286,Luxury,340.25116279069766
2032-02-11,A,35143,423,137,Luxury,83.08037825059101
2032-02-12,B,34425,422,60,Luxury,81.57582938388626
2032-02-13,F,93209,342,236,Food,272.5409356725146
2032-02-14,F,80139,292,263,Food,274.4486301369863
2032-02-15,B,110232,369,64,Luxury,298.7317073170732
2032-02-16,A,10368,187,59,Luxury,55.44385026737968
2032-02-17,J,9621,128,90,Kids,75.1640625
2032-02-18,E,63829,219,204,Food,291.4566210045662
2032-02-19,E,65294,172,237,Food,379.6162790697674
2032-02-20,B,19719,225,122,Luxury,87.64
2032-02-21,F,34227,349,101,Food,98.07163323782235
2032-02-22,I,114430,131,177,Living,873.5114503816794
2032-02-23,B,12566,136,77,Luxury,92.3970588235294
2032-02-24,J,17306,274,114,Kids,63.160583941605836
2032-02-25,B,58822,65,66,Luxury,904.9538461538461
2032-02-26,C,29042,359,144,Fashion,80.89693593314763
2032-02-27,G,20086,407,221,Sports,49.351351351351354
2032-02-28,F,22387,212,187,Food,105.59905660377359
2032-02-29,H,32042,147,112,Sports,217.97278911564626
2032-03-01,H,94424,205,278,Sports,460.6048780487805
2032-03-02,F,56618,51,270,Food,1110.1568627450981
2032-03-03,J,97050,399,259,Kids,243.2330827067669
2032-03-04,C,23323,446,224,Fashion,52.29372197309417
2032-03-05,C,23019,218,87,Fashion,105.59174311926606
2032-03-06,A,80426,364,280,Luxury,220.95054945054946
2032-03-07,G,45863,374,290,Sports,122.6283422459893
2032-03-08,E,116023,424,119,Food,273.6391509433962
2032-03-09,D,15283,141,153,Fashion,108.39007092198581
2032-03-10,J,23279,230,253,Kids,101.21304347826087
2032-03-11,D,51999,280,102,Fashion,185.7107142857143
2032-03-12,D,67780,350,255,Fashion,193.65714285714284
2032-03-13,F,27908,197,221,Food,141.66497461928935
2032-03-14,H,66584,329,168,Sports,202.38297872340425
2032-03-15,H,118002,238,123,Sports,495.8067226890756
2032-03-16,E,55225,396,103,Food,139.4570707070707
2032-03-17,F,42952,399,69,Food,107.64912280701755
2032-03-18,D,105706,363,128,Fashion,291.20110192837467
2032-03-19,I,42663,460,80,Living,92.74565217391304
2032-03-20,H,114708,459,184,Sports,249.90849673202615
2032-03-21,J,66381,177,107,Kids,375.03389830508473
2032-03-22,J,52929,56,154,Kids,945.1607142857143
2032-03-23,A,14343,475,59,Luxury,30.19578947368421
2032-03-24,B,81173,96,59,Luxury,845.5520833333334
2032-03-25,I,105260,102,289,Living,1031.9607843137255
2032-03-26,H,44791,236,88,Sports,189.79237288135593
2032-03-27,C,34134,87,205,Fashion,392.3448275862069
2032-03-28,H,117366,275,207,Sports,426.78545454545457
2032-03-29,A,52101,102,86,Luxury,510.79411764705884
2032-03-30,J,74443,448,168,Kids,166.16741071428572
2032-03-31,D,104111,273,116,Fashion,381.35897435897436
2032-04-01,C,62530,203,291,Fashion,308.0295566502463
2032-04-02,F,51799,97,92,Food,534.0103092783505
2032-04-03,G,9827,400,256,Sports,24.5675
2032-04-04,D,101143,196,262,Fashion,516.0357142857143
2032-04-05,G,67653,442,101,Sports,153.0610859728507
2032-04-06,I,18699,113,150,Living,165.47787610619469
2032-04-07,B,107828,398,105,Luxury,270.9246231155779
2032-04-08,C,118497,231,125,Fashion,512.974025974026
2032-04-09,E,96419,174,117,Food,554.1321839080459
2032-04-10,C,119527,228,288,Fashion,524.2412280701755
2032-04-11,H,10313,88,186,Sports,117.19318181818181
2032-04-12,J,18598,309,280,Kids,60.18770226537217
2032-04-13,H,116362,431,155,Sports,269.9814385150812
2032-04-14,H,33807,52,174,Sports,650.1346153846154
2032-04-15,I,75423,113,141,Living,667.4601769911504
2032-04-16,D,74390,78,72,Fashion,953.7179487179487
2032-04-17,E,50226,421,240,Food,119.30166270783847
2032-04-18,E,64550,60,158,Food,1075.8333333333333
2032-04-19,H,85072,146,110,Sports,582.6849315068494
2032-04-20,G,8558,407,217,Sports,21.027027027027028
2032-04-21,I,80308,491,93,Living,163.5600814663951
2032-04-22,H,55113,252,263,Sports,218.70238095238096
2032-04-23,B,57999,460,201,Luxury,126.08478260869565
2032-04-24,J,60878,70,228,Kids,869.6857142857143
2032-04-25,D,41343,88,235,Fashion,469.8068181818182
2032-04-26,F,63219,272,267,Food,232.42279411764707
2032-04-27,B,40186,151,271,Luxury,266.1324503311258
2032-04-28,G,41966,95,210,Sports,441.7473684210526
2032-04-29,C,38769,115,65,Fashion,337.1217391304348
2032-04-30,C,110423,140,71,Fashion,788.7357142857143
2032-05-01,B,58218,213,290,Luxury,273.32394366197184
2032-05-02,H,24229,160,106,Sports,151.43125
2032-05-03,F,80209,387,111,Food,207.25839793281654
2032-05-04,A,32877,172,291,Luxury,191.1453488372093
2032-05-05,A,63001,242,156,Luxury,260.3347107438017
2032-05-06,G,102137,496,259,Sports,205.92137096774192
2032-05-07,H,43084,148,120,Sports,291.1081081081081
2032-05-08,E,86780,340,291,Food,255.23529411764707
2032-05-09,E,97892,208,139,Food,470.63461538461536
2032-05-10,D,21806,461,121,Fashion,47.30151843817787
2032-05-11,F,93635,152,119,Food,616.0197368421053
2032-05-12,F,115177,434,79,Food,265.3847926267281
2032-05-13,C,42034,330,152,Fashion,127.37575757575758
2032-05-14,I,45317,92,200,Living,492.57608695652175
2032-05-15,G,60468,133,81,Sports,454.6466165413534
2032-05-16,A,24094,240,135,Luxury,100.39166666666667
2032-05-17,G,62796,100,283,Sports,627.96
2032-05-18,E,15589,435,284,Food,35.836781609195405
2032-05-19,E,62221,259,106,Food,240.23552123552125
2032-05-20,B,6657,175,158,Luxury,38.04
2032-05-21,D,103300,497,58,Fashion,207.8470824949698
2032-05-22,F,44531,118,80,Food,377.3813559322034
2032-05-23,J,57227,314,120,Kids,182.2515923566879
2032-05-24,G,8164,307,186,Sports,26.592833876221498
2032-05-25,E,98078,467,62,Food,210.017130620985
2032-05-26,I,88973,237,235,Living,375.41350210970467
2032-05-27,C,46247,279,180,Fashion,165.75985663082437
2032-05-28,A,109041,238,84,Luxury,458.15546218487395
2032-05-29,D,24601,464,274,Fashion,53.019396551724135
2032-05-30,I,98966,59,70,Living,1677.3898305084747
2032-05-31,D,55599,163,113,Fashion,341.09815950920245
2032-06-01,B,76545,125,144,Luxury,612.36
2032-06-02,J,9552,213,229,Kids,44.84507042253521
2032-06-03,E,14417,134,83,Food,107.58955223880596
2032-06-04,C,63579,98,273,Fashion,648.765306122449
2032-06-05,I,112525,375,170,Living,300.06666666666666
2032-06-06,D,73207,226,212,Fashion,323.92477876106193
2032-06-07,F,77055,436,64,Food,176.7316513761468
2032-06-08,B,107266,438,169,Luxury,244.89954337899545
2032-06-09,F,83270,267,145,Food,311.87265917602997
2032-06-10,C,116426,238,55,Fashion,489.1848739495798
2032-06-11,I,8722,395,158,Living,22.08101265822785
2032-06-12,B,75442,279,262,Luxury,270.40143369175627
2032-06-13,I,100632,304,146,Living,331.0263157894737
2032-06-14,E,45031,285,81,Food,158.00350877192983
2032-06-15,H,84235,75,229,Sports,1123.1333333333334
2032-06-16,B,26438,121,132,Luxury,218.49586776859505
2032-06-17,F,63819,310,274,Food,205.86774193548388
2032-06-18,C,48856,303,205,Fashion,161.24092409240924
2032-06-19,J,38576,320,272,Kids,120.55
2032-06-20,E,46938,172,262,Food,272.8953488372093
2032-06-21,H,54028,193,167,Sports,279.9378238341969
2032-06-22,J,64807,306,275,Kids,211.78758169934642
2032-06-23,A,54877,193,241,Luxury,284.33678756476684
2032-06-24,E,102783,470,128,Food,218.6872340425532
2032-06-25,C,48461,308,127,Fashion,157.3409090909091
2032-06-26,D,98474,485,196,Fashion,203.03917525773196
2032-06-27,B,45469,96,156,Luxury,473.6354166666667
2032-06-28,I,88136,400,175,Living,220.34
2032-06-29,C,25435,62,64,Fashion,410.241935483871
2032-06-30,B,89117,425,183,Luxury,209.6870588235294
2032-07-01,J,19191,257,293,Kids,74.67315175097276
2032-07-02,I,89726,360,122,Living,249.23888888888888
2032-07-03,G,32386,284,150,Sports,114.03521126760563
2032-07-04,F,36721,198,261,Food,185.45959595959596
2032-07-05,A,59786,371,147,Luxury,161.14824797843667
2032-07-06,E,18704,487,215,Food,38.40657084188912
2032-07-07,C,61635,204,75,Fashion,302.13235294117646
2032-07-08,A,7123,215,259,Luxury,33.13023255813953
2032-07-09,D,95710,139,141,Fashion,688.5611510791367
2032-07-10,B,114837,235,174,Luxury,488.668085106383
2032-07-11,B,119912,367,296,Luxury,326.73569482288826
2032-07-12,C,67993,407,228,Fashion,167.05896805896805
2032-07-13,H,117752,223,122,Sports,528.0358744394618
2032-07-14,H,85122,266,273,Sports,320.0075187969925
2032-07-15,G,102512,444,172,Sports,230.88288288288288
2032-07-16,F,30416,313,102,Food,97.17571884984025
2032-07-17,I,6814,146,233,Living,46.67123287671233
2032-07-18,D,83537,166,236,Fashion,503.23493975903614
2032-07-19,A,55258,248,247,Luxury,222.81451612903226
2032-07-20,H,21508,369,127,Sports,58.28726287262872
2032-07-21,G,90166,70,141,Sports,1288.0857142857142
2032-07-22,G,83916,249,235,Sports,337.0120481927711
2032-07-23,C,118710,420,137,Fashion,282.64285714285717
2032-07-24,D,40699,496,62,Fashion,82.05443548387096
2032-07-25,J,51335,390,92,Kids,131.62820512820514
2032-07-26,I,51806,497,125,Living,104.23742454728371
2032-07-27,F,82853,297,100,Food,278.96632996632997
2032-07-28,E,68768,325,68,Food,211.59384615384616
2032-07-29,C,40739,313,198,Fashion,130.15654952076676
2032-07-30,I,39785,107,268,Living,371.8224299065421
2032-07-31,E,36980,351,171,Food,105.35612535612536
2032-08-01,E,94335,80,260,Food,1179.1875
2032-08-02,D,105719,298,73,Fashion,354.76174496644296
2032-08-03,D,99702,142,75,Fashion,702.1267605633802
2032-08-04,A,90016,314,222,Luxury,286.6751592356688
2032-08-05,G,6609,320,205,Sports,20.653125
2032-08-06,I,71253,143,287,Living,498.27272727272725
2032-08-07,C,90481,203,169,Fashion,445.7192118226601
2032-08-08,B,96128,443,131,Luxury,216.99322799097067
2032-08-09,C,33141,334,285,Fashion,99.22455089820359
2032-08-10,A,35009,129,149,Luxury,271.38759689922483
2032-08-11,F,115966,341,283,Food,340.07624633431084
2032-08-12,G,11782,133,206,Sports,88.58646616541354
2032-08-13,B,97072,414,66,Luxury,234.47342995169083
2032-08-14,H,104352,423,117,Sports,246.6950354609929
2032-08-15,F,30933,86,93,Food,359.6860465116279
2032-08-16,D,82154,391,286,Fashion,210.11253196930946
2032-08-17,E,13307,376,110,Food,35.390957446808514
2032-08-18,H,97207,456,172,Sports,213.1732456140351
2032-08-19,C,111209,474,142,Fashion,234.61814345991561
2032-08-20,C,113297,281,245,Fashion,403.19217081850536
2032-08-21,D,80874,142,123,Fashion,569.5352112676056
2032-08-22,A,43346,385,202,Luxury,112.58701298701298
2032-08-23,I,117138,151,272,Living,775.7483443708609
2032-08-24,H,55772,461,116,Sports,120.98047722342733
2032-08-25,H,77084,481,160,Sports,160.25779625779626
2032-08-26,J,45149,215,51,Kids,209.9953488372093
2032-08-27,F,91700,208,298,Food,440.86538461538464
2032-08-28,G,32526,63,138,Sports,516.2857142857143
2032-08-29,F,101758,422,226,Food,241.13270142180096
2032-08-30,I,90712,274,247,Living,331.06569343065695
2032-08-31,C,73477,122,75,Fashion,602.2704918032787
2032-09-01,C,10695,298,249,Fashion,35.88926174496644
2032-09-02,C,44169,140,148,Fashion,315.49285714285713
2032-09-03,J,52947,265,76,Kids,199.8
2032-09-04,C,52224,139,138,Fashion,375.71223021582733
2032-09-05,I,50865,78,195,Living,652.1153846153846
2032-09-06,D,30553,484,231,Fashion,63.12603305785124
2032-09-07,G,109501,354,50,Sports,309.32485875706215
2032-09-08,I,65410,476,238,Living,137.41596638655463
2032-09-09,G,108754,269,289,Sports,404.2899628252788
2032-09-10,I,95895,377,152,Living,254.3633952254642
2032-09-11,C,29816,264,180,Fashion,112.93939393939394
2032-09-12,D,60026,270,296,Fashion,222.31851851851852
2032-09-13,H,55705,438,245,Sports,127.18036529680366
2032-09-14,F,66922,91,90,Food,735.4065934065934
2032-09-15,E,78914,184,214,Food,428.8804347826087
2032-09-16,D,6881,91,100,Fashion,75.61538461538461
2032-09-17,H,44567,213,64,Sports,209.23474178403757
2032-09-18,A,52365,410,57,Luxury,127.71951219512195
2032-09-19,I,84211,332,87,Living,253.6475903614458
2032-09-20,A,75122,107,163,Luxury,702.0747663551402
2032-09-21,H,30006,351,132,Sports,85.48717948717949
2032-09-22,D,46198,371,105,Fashion,124.52291105121294
2032-09-23,I,27831,74,224,Living,376.0945945945946
2032-09-24,E,105649,122,267,Food,865.9754098360655
2032-09-25,C,21459,422,152,Fashion,50.850710900473935
2032-09-26,I,37443,460,187,Living,81.39782608695653
2032-09-27,I,47316,178,151,Living,265.82022471910113
2032-09-28,D,101131,136,127,Fashion,743.6102941176471
2032-09-29,D,69486,379,226,Fashion,183.34036939313984
2032-09-30,H,10877,475,218,Sports,22.89894736842105
2032-10-01,B,44553,485,132,Luxury,91.8618556701031
2032-10-02,I,119137,202,79,Living,589.7871287128713
2032-10-03,F,9922,231,54,Food,42.95238095238095
2032-10-04,I,9686,174,168,Living,55.666666666666664
2032-10-05,H,37766,116,272,Sports,325.5689655172414
2032-10-06,G,84943,55,248,Sports,1544.418181818182
2032-10-07,A,37006,174,260,Luxury,212.67816091954023
2032-10-08,C,36422,363,80,Fashion,100.33608815426997
2032-10-09,B,17205,375,229,Luxury,45.88
2032-10-10,E,91590,102,299,Food,897.9411764705883
2032-10-11,E,28527,115,280,Food,248.0608695652174
2032-10-12,E,116483,363,265,Food,320.88980716253445
2032-10-13,D,23443,131,275,Fashion,178.95419847328245
2032-10-14,E,21524,136,298,Food,158.26470588235293
2032-10-15,C,33202,51,72,Fashion,651.0196078431372
2032-10-16,A,70552,253,97,Luxury,278.8616600790514
2032-10-17,E,51142,199,158,Food,256.99497487437185
2032-10-18,I,66692,342,89,Living,195.00584795321637
2032-10-19,I,87384,453,55,Living,192.90066225165563
2032-10-20,D,25855,152,87,Fashion,170.09868421052633
2032-10-21,C,88747,73,218,Fashion,1215.7123287671234
2032-10-22,A,65372,417,149,Luxury,156.7673860911271
2032-10-23,B,30095,261,76,Luxury,115.30651340996168
2032-10-24,H,43724,114,252,Sports,383.5438596491228
2032-10-25,A,54241,498,118,Luxury,108.91767068273093
2032-10-26,H,108119,258,106,Sports,419.0658914728682
2032-10-27,G,57003,300,66,Sports,190.01
2032-10-28,H,73379,434,293,Sports,169.07603686635946
2032-10-29,F,99837,166,120,Food,601.4277108433735
2032-10-30,I,96996,165,268,Living,587.8545454545455
2032-10-31,C,102454,286,96,Fashion,358.2307692307692
2032-11-01,J,99283,154,298,Kids,644.6948051948052
2032-11-02,D,20972,308,128,Fashion,68.0909090909091
2032-11-03,F,98846,95,159,Food,1040.4842105263158
2032-11-04,H,27927,360,62,Sports,77.575
2032-11-05,E,71630,380,188,Food,188.5
2032-11-06,C,109428,265,173,Fashion,412.9358490566038
2032-11-07,F,57347,497,158,Food,115.38631790744466
2032-11-08,D,104708,350,139,Fashion,299.1657142857143
2032-11-09,I,93860,459,135,Living,204.4880174291939
2032-11-10,C,91210,382,141,Fashion,238.7696335078534
2032-11-11,D,74518,498,73,Fashion,149.63453815261045
2032-11-12,G,50283,73,270,Sports,688.8082191780821
2032-11-13,G,86326,84,122,Sports,1027.6904761904761
2032-11-14,D,17205,73,283,Fashion,235.68493150684932
2032-11-15,F,94874,77,53,Food,1232.1298701298701
2032-11-16,C,17748,65,162,Fashion,273.04615384615386
2032-11-17,F,26097,108,95,Food,241.63888888888889
2032-11-18,B,8092,292,297,Luxury,27.71232876712329
2032-11-19,H,58311,487,67,Sports,119.73511293634498
2032-11-20,B,27692,256,92,Luxury,108.171875
2032-11-21,G,28862,449,257,Sports,64.28062360801782
2032-11-22,I,95396,320,210,Living,298.1125
2032-11-23,A,84507,298,142,Luxury,283.58053691275165
2032-11-24,H,85152,316,152,Sports,269.46835443037975
2032-11-25,G,75469,242,173,Sports,311.85537190082647
2032-11-26,F,9926,384,59,Food,25.848958333333332
2032-11-27,F,96299,267,122,Food,360.67041198501875
2032-11-28,F,8969,164,236,Food,54.6890243902439
2032-11-29,I,40733,117,80,Living,348.14529914529913
2032-11-30,B,74855,348,205,Luxury,215.1005747126437
2032-12-01,A,46743,374,109,Luxury,124.9812834224599
2032-12-02,F,44876,446,298,Food,100.61883408071749
2032-12-03,J,112445,443,180,Kids,253.82618510158014
2032-12-04,H,25323,124,167,Sports,204.21774193548387
2032-12-05,C,21428,152,232,Fashion,140.97368421052633
2032-12-06,J,39578,346,63,Kids,114.38728323699422
2032-12-07,A,91486,227,235,Luxury,403.0220264317181
2032-12-08,I,113577,264,266,Living,430.21590909090907
2032-12-09,A,69140,364,192,Luxury,189.94505494505495
2032-12-10,C,112325,88,51,Fashion,1276.4204545454545
2032-12-11,H,88829,308,73,Sports,288.40584415584414
2032-12-12,C,11364,253,255,Fashion,44.91699604743083
2032-12-13,D,40349,56,113,Fashion,720.5178571428571
2032-12-14,H,5691,98,289,Sports,58.07142857142857
2032-12-15,A,100598,75,248,Luxury,1341.3066666666666
2032-12-16,F,71467,210,149,Food,340.31904761904764
2032-12-17,A,50896,406,163,Luxury,125.35960591133005
2032-12-18,A,62062,225,73,Luxury,275.8311111111111
2032-12-19,H,102266,128,204,Sports,798.953125
2032-12-20,D,84762,51,214,Fashion,1662.0
2032-12-21,A,18861,432,279,Luxury,43.65972222222222
2032-12-22,J,101837,465,271,Kids,219.0043010752688
2032-12-23,G,118779,181,140,Sports,656.2375690607735
2032-12-24,E,93302,325,216,Food,287.08307692307693
2032-12-25,E,106710,166,240,Food,642.8313253012049
2032-12-26,A,68928,213,256,Luxury,323.6056338028169
2032-12-27,J,111643,337,75,Kids,331.2848664688427
2032-12-28,F,88231,77,114,Food,1145.857142857143
2032-12-29,I,46347,382,169,Living,121.32722513089006
2032-12-30,I,8121,50,53,Living,162.42
2032-12-31,H,88793,237,206,Sports,374.65400843881855
2033-01-01,E,33164,105,298,Food,315.84761904761905
2033-01-02,A,30491,84,50,Luxury,362.98809523809524
2033-01-03,I,64222,161,284,Living,398.8944099378882
2033-01-04,A,28165,335,99,Luxury,84.07462686567165
2033-01-05,H,119250,359,159,Sports,332.1727019498607
2033-01-06,E,8748,85,263,Food,102.91764705882353
2033-01-07,C,103581,488,188,Fashion,212.25614754098362
2033-01-08,G,31553,266,123,Sports,118.6203007518797
2033-01-09,G,65380,129,236,Sports,506.8217054263566
2033-01-10,I,49331,363,111,Living,135.89807162534436
2033-01-11,G,101033,132,130,Sports,765.4015151515151
2033-01-12,C,101844,114,213,Fashion,893.3684210526316
2033-01-13,A,44560,374,105,Luxury,119.14438502673796
2033-01-14,H,58865,177,160,Sports,332.57062146892656
2033-01-15,C,51686,356,267,Fashion,145.18539325842696
2033-01-16,H,80910,71,289,Sports,1139.5774647887324
2033-01-17,H,9675,265,70,Sports,36.509433962264154
2033-01-18,E,71706,156,190,Food,459.65384615384613
2033-01-19,A,111985,158,58,Luxury,708.7658227848101
2033-01-20,J,114021,421,188,Kids,270.833729216152
2033-01-21,G,82986,406,252,Sports,204.39901477832512
2033-01-22,J,81216,230,119,Kids,353.11304347826086
2033-01-23,E,15068,405,178,Food,37.20493827160494
2033-01-24,H,59460,213,167,Sports,279.15492957746477
2033-01-25,I,105766,117,247,Living,903.982905982906
2033-01-26,G,51418,341,254,Sports,150.78592375366568
2033-01-27,G,31206,229,263,Sports,136.2707423580786
2033-01-28,A,5287,230,105,Luxury,22.98695652173913
2033-01-29,D,27337,483,80,Fashion,56.59834368530021
2033-01-30,B,25666,218,263,Luxury,117.73394495412845
2033-01-31,B,6161,451,86,Luxury,13.660753880266075
2033-02-01,B,119817,71,224,Luxury,1687.5633802816901
2033-02-02,D,105667,115,140,Fashion,918.8434782608696
2033-02-03,A,95071,70,163,Luxury,1358.1571428571428
2033-02-04,D,103064,149,293,Fashion,691.7046979865772
2033-02-05,B,43751,433,255,Luxury,101.04157043879907
2033-02-06,E,87063,349,177,Food,249.46418338108882
2033-02-07,C,111511,152,224,Fashion,733.625
2033-02-08,H,94389,96,171,Sports,983.21875
2033-02-09,D,19758,88,118,Fashion,224.52272727272728
2033-02-10,A,70780,334,235,Luxury,211.91616766467067
2033-02-11,A,8178,359,85,Luxury,22.779944289693592
2033-02-12,J,36831,139,81,Kids,264.9712230215827
2033-02-13,C,7176,134,275,Fashion,53.55223880597015
2033-02-14,I,108306,322,113,Living,336.35403726708074
2033-02-15,G,38654,385,248,Sports,100.4
2033-02-16,B,31627,237,219,Luxury,133.44725738396625
2033-02-17,I,57550,208,97,Living,276.6826923076923
2033-02-18,J,117025,292,251,Kids,400.77054794520546
2033-02-19,B,49910,122,291,Luxury,409.0983606557377
2033-02-20,C,95417,98,130,Fashion,973.6428571428571
2033-02-21,J,63251,150,207,Kids,421.67333333333335
2033-02-22,B,40422,51,198,Luxury,792.5882352941177
2033-02-23,C,16984,293,109,Fashion,57.965870307167236
2033-02-24,F,94312,225,190,Food,419.1644444444444
2033-02-25,I,66386,287,50,Living,231.31010452961672
2033-02-26,I,88291,447,114,Living,197.51901565995524
2033-02-27,G,12135,108,288,Sports,112.36111111111111
2033-02-28,C,5320,402,82,Fashion,13.233830845771145
2033-03-01,D,107958,148,87,Fashion,729.4459459459459
2033-03-02,F,99171,491,74,Food,201.9775967413442
2033-03-03,E,26684,408,203,Food,65.40196078431373
2033-03-04,B,60913,491,254,Luxury,124.05906313645622
2033-03-05,F,93774,484,108,Food,193.7479338842975
2033-03-06,C,26889,51,269,Fashion,527.2352941176471
2033-03-07,H,100849,292,210,Sports,345.3732876712329
2033-03-08,B,103071,346,150,Luxury,297.89306358381504
2033-03-09,A,53899,260,176,Luxury,207.30384615384617
2033-03-10,I,15770,172,90,Living,91.68604651162791
2033-03-11,C,44321,278,207,Fashion,159.42805755395685
2033-03-12,A,90962,131,106,Luxury,694.3664122137404
2033-03-13,G,114863,193,226,Sports,595.1450777202073
2033-03-14,J,46777,437,97,Kids,107.04118993135012
2033-03-15,E,51250,189,121,Food,271.16402116402116
2033-03-16,E,78034,78,226,Food,1000.4358974358975
2033-03-17,A,109940,440,224,Luxury,249.86363636363637
2033-03-18,I,45130,319,105,Living,141.47335423197492
2033-03-19,G,86931,296,114,Sports,293.68581081081084
